"ParticipantID","Question.Name","Question.Type","Question.Order","Question.Number","q.solv.time","grade","pp.mean","pp.log.mean","HR.E4.mean","HR.E4.validated.mean","HR.AW.mean","pp_normalized","pp_log_normalized","hr.e4_normalized","hr.e4_validated_normalized","hr.aw_normalized","Gender","SAI.Score"
"S008","A1M101.3","A",1,"25",115,1,0.00583323014006491,-5.14426717095601,79.3558260869565,79.3504347826087,81.5652173913043,0.000661393895800835,0.123813134968099,-1.75101776686407,-1.82989855072464,-4.79417391304348,"F",29
"S008","A2M106.4","A",2,"26",118,1,0.00577816314282012,-5.15377047036527,74.9513559322034,74.994,78.92,0.000606326898556043,0.114309835558846,-6.15548792161721,-6.18633333333334,-9.19864406779662,"F",29
"S008","A3M104.4","A",3,"27",104,1,0.00600246629100181,-5.11564789180937,76.7505769230769,76.8965,80.2,0.000830630046737738,0.152432414114748,-4.35626693074367,-4.28383333333333,-7.39942307692309,"F",29
"S008","A4M105.4","A",4,"28",164,1,0.00574284112022691,-5.16008789688463,71.1603048780488,71.1618181818182,81.2121212121212,0.000571004875962837,0.107992409039479,-9.94653897577182,-10.0185151515152,-12.9896951219512,"F",29
"S008","A5M108.4","A",5,"29",76,1,0.00585511496911301,-5.14052417615413,75.6477631578947,75.57,83.0666666666667,0.000683278724848937,0.127556129769982,-5.45908069592585,-5.61033333333334,-8.50223684210526,"F",29
"S008","A6M107.3","A",6,"30",143,1,0.00575668409471046,-5.15746014124513,76.3256643356643,76.3564285714286,81.3571428571429,0.00058484785044639,0.110620164678988,-4.78117951815625,-4.82390476190477,-7.82433566433566,"F",29
"S008","A7M111.4","A",7,"31",112,1,0.00571096917478312,-5.16565116859378,78.7454464285714,78.6717391304348,82.6086956521739,0.000539132930519044,0.102429137330338,-2.36139742524917,-2.50859420289855,-5.40455357142858,"F",29
"S008","A8M112.3","A",8,"32",110,1,0.00574932951161439,-5.1587096320609,79.8289090909091,79.8995652173913,83.5217391304348,0.00057749326735032,0.109370673863212,-1.2779347629115,-1.28076811594204,-4.32109090909091,"F",29
"S008","A9M113.3","A",9,"33",120,1,0.00569792553842949,-5.16772073305385,78.3801666666667,78.2117391304348,82.2173913043478,0.000526089294165419,0.100359572870266,-2.72667718715392,-2.96859420289856,-5.76983333333334,"F",29
"S008","B10M102.1","V",5,"17",381,1,0.00528509933237821,-5.24440120760582,78.0041207349081,78.4963888888889,82.1111111111111,0.000113263088114142,0.0236790983182917,-3.10272311891245,-2.68394444444445,-6.14587926509186,"F",29
"S008","B11M111.1","W",6,"6",390,0,0.00839901404370679,-4.79112460059195,78.4502051282051,78.4602564102564,80.0769230769231,0.00322717779944271,0.476955705332168,-2.65663872561547,-2.72007692307693,-5.69979487179488,"F",29
"S008","B12M112.1","V",6,"18",374,1,0.00497836977218941,-5.30345946885897,80.1045721925134,80.0921621621622,79.9189189189189,-0.00019346647207466,-0.035379162934861,-1.00227166130722,-1.08817117117117,-4.04542780748663,"F",29
"S008","B1M106.1","W",1,"1",140,1,0.00572682481658137,-5.16269217432444,80.6968571428571,80.6548275862069,81.6551724137931,0.0005549885723173,0.105388131599673,-0.409986710963452,-0.525505747126445,-3.45314285714286,"F",29
"S008","B2M103.1","V",1,"13",181,1,0.00506356356564492,-5.28586166878933,77.9413259668508,77.9242857142857,79.8571428571429,-0.000108272678619148,-0.0177813628652128,-3.16551788696977,-3.25604761904762,-6.20867403314918,"F",29
"S008","B3M107.1","W",2,"2",180,0,0.00686108350100352,-4.99168952629193,78.3553333333333,78.3355555555556,79.6666666666667,0.00168924725673945,0.276390779632186,-2.75151052048726,-2.84477777777778,-5.79466666666667,"F",29
"S008","B4M109.1","V",2,"14",722,1,0.00528270137100669,-5.24369713377884,79.8314958448753,79.4285483870968,79.8387096774194,0.000110865126742615,0.0243831721452787,-1.27534800894524,-1.75178494623657,-4.31850415512466,"F",29
"S008","B5M101.1","V",3,"15",318,1,0.00525148950491805,-5.24997615767828,77.7646855345912,77.7496875,80.84375,7.96532606539731e-05,0.0181041482458379,-3.3421583192294,-3.43064583333334,-6.38531446540881,"F",29
"S008","B6M108.1","V",4,"16",193,1,0.00500606638081388,-5.29723398818998,79.8088082901554,79.8073684210526,81.5,-0.000165769863450191,-0.0291536822658616,-1.29803556366515,-1.37296491228071,-4.34119170984457,"F",29
"S008","B7M114.2","W",3,"3",177,1,0.00891064076315548,-4.72212461761887,80.4246327683616,80.3916666666667,80.8333333333333,0.0037388045188914,0.545955688305245,-0.682211085459016,-0.788666666666671,-3.72536723163843,"F",29
"S008","B8M110.1","W",4,"4",146,1,0.00830969602551294,-4.7909798086888,81.2196575342466,81.2867857142857,81.8928571428571,0.00313785978124886,0.477100497235314,0.112813680425987,0.106452380952376,-2.93034246575343,"F",29
"S008","B9M115.2","W",5,"5",246,1,0.00726068589973689,-4.93174311026003,78.6386991869919,78.619387755102,79.5918367346939,0.00208884965547282,0.336337195664085,-2.46814466682872,-2.5609455782313,-5.51130081300813,"F",29
"S008","C10M115.1","W",12,"12",182,1,0.0055312359776672,-5.19772052430267,80.263021978022,80.2013157894737,82.1052631578947,0.000359399733403126,0.0703597816214483,-0.843821875798611,-0.979017543859655,-3.88697802197802,"F",29
"S008","C11M113.1","V",11,"23",162,0,0.00537625617419904,-5.22599552422823,76.1398148148148,75.9978125,81.25,0.000204419929934972,0.0420847816958796,-4.96702903900578,-5.18252083333334,-8.01018518518519,"F",29
"S008","C12M116.1","V",12,"36",233,0,0.00540978378901145,-5.22231032933125,81.530686695279,81.5336170212766,82.6382978723404,0.000237947544747379,0.0457699765928608,0.423842841458381,0.353283687943261,-2.61931330472103,"F",29
"S008","C1M104.2","W",7,"7",132,1,0.0107392008072887,-4.53436668477582,79.4183333333333,79.4307692307692,79.2692307692308,0.00556736456302466,0.733713621148297,-1.68851052048726,-1.74956410256411,-4.73166666666667,"F",29
"S008","C2M103.2","V",7,"19",167,1,0.00550935237733511,-5.20149601026724,78.9464071856287,78.9951515151515,79.6363636363636,0.000337516133071042,0.0665842956568738,-2.16043666819185,-2.18518181818182,-5.20359281437126,"F",29
"S008","C3M105.1","W",8,"8",173,1,0.00836458308997848,-4.7969182031529,80.1159537572254,80.0634285714286,80.5428571428571,0.00319274684571441,0.471162102771215,-0.990890096595152,-1.11690476190476,-4.03404624277456,"F",29
"S008","C4M101.2","V",8,"20",273,1,0.00561021935892723,-5.1833217131688,80.7924542124542,80.9507407407407,81.2592592592593,0.000438383114663157,0.0847585927553158,-0.314389641366375,-0.229592592592596,-3.35754578754579,"F",29
"S008","C5M109.2","W",9,"9",206,1,0.00670057397803244,-5.01465537423083,80.329854368932,80.3468292682927,80.780487804878,0.00152873773376837,0.25342493169328,-0.77698948488856,-0.833504065040657,-3.82014563106797,"F",29
"S008","C6M114.1","W",10,"10",159,1,0.00916897830522406,-4.70263143124491,79.4837106918239,79.4728125,80.71875,0.00399714206095999,0.565448874679205,-1.62313316199669,-1.70752083333333,-4.6662893081761,"F",29
"S008","C7M107.2","W",11,"11",124,1,0.00662645103819687,-5.02101844529454,80.4407258064516,80.5404166666667,82.4583333333333,0.00145461479393279,0.247061860629578,-0.666118047368983,-0.639916666666664,-3.7092741935484,"F",29
"S008","C8M117.1","V",9,"21",159,0,0.00522392387932078,-5.25460129121315,76.2472955974843,76.2084375,80.4375,5.20876350567114e-05,0.0134790147109607,-4.85954825633631,-4.97189583333333,-7.90270440251572,"F",29
"S008","C9M102.2","V",10,"22",223,1,0.00547515380433586,-5.20814980153394,78.8959192825112,78.8913333333333,80.5333333333333,0.000303317560071792,0.0599305043901781,-2.21092457130938,-2.289,-5.25408071748879,"F",29
"S009","A10M117.2","A",10,"22",25,1,0.00707075509462762,-4.95178939192372,85.9576,85.8333333333333,87.1666666666667,0.0012636838694696,0.209793460555122,11.8659720930233,11.7305,12.1076,"M",25
"S009","A11M116.2","A",11,"23",121,0,0.00668255578520111,-5.00854823103985,88.8279338842975,88.8734782608696,89,0.000875484560043088,0.153034621438984,14.7363059773208,14.7706449275362,14.9779338842975,"M",25
"S009","A12M116.3","A",12,"36",127,1,0.00650439617878169,-5.04037600032273,88.1487401574803,88.0016666666667,91.2916666666667,0.00069732495362367,0.121206852156108,14.0571122505036,13.8988333333333,14.2987401574803,"M",25
"S009","A1M101.3","A",1,"13",34,1,0.00695016827011761,-4.96914631222454,86.8044117647059,87.1733333333333,88.6666666666667,0.00114309704495959,0.192436540254296,12.7127838577291,13.0705,12.9544117647059,"M",25
"S009","A2M106.4","A",2,"14",95,1,0.00689857012644501,-4.97714582999543,86.8866315789474,86.8936842105263,92.5263157894737,0.00109149890128699,0.184437022483405,12.7950036719706,12.790850877193,13.0366315789474,"M",25
"S009","A3M104.4","A",3,"15",74,1,0.00678881507023061,-4.99251770796196,94.08,94.0933333333333,93.7333333333333,0.000981743845072588,0.169065144516876,19.9883720930233,19.9905,20.23,"M",25
"S009","A4M105.4","A",4,"16",76,1,0.00657447978548622,-5.02475787563788,91.3982894736842,91.3673333333333,89.9333333333333,0.000767408560328199,0.136824976840956,17.3066615667075,17.2645,17.5482894736842,"M",25
"S009","A5M108.4","A",5,"17",50,1,0.00629842486052824,-5.06804299072358,89.7356,89.71,89,0.000491353635370222,0.0935398617552563,15.6439720930233,15.6071666666667,15.8856,"M",25
"S009","A6M107.3","A",6,"18",49,1,0.00722188452067486,-4.93091534736626,89.2773469387755,89.293,93.2,0.00141481329551684,0.23066750511258,15.1857190317988,15.1901666666667,15.4273469387755,"M",25
"S009","A7M111.4","A",7,"19",40,1,0.00675371797542357,-4.99788323998607,92.51825,92.4842857142857,88.1428571428571,0.000946646750265553,0.163699612492771,18.4266220930233,18.3814523809524,18.66825,"M",25
"S009","A8M112.3","A",8,"20",70,1,0.00661332768152944,-5.01893244174265,86.2388571428571,86.66,85.5,0.000806256456371423,0.142650410736191,12.1472292358804,12.5571666666667,12.3888571428571,"M",25
"S009","A9M113.3","A",9,"21",102,1,0.00709011572182839,-4.94980056703632,89.7747058823529,89.6952380952381,89.4761904761905,0.00128304449667037,0.211782285442514,15.6830779753762,15.5924047619048,15.924705882353,"M",25
"S009","B10M102.1","V",5,"5",58,0,0.00727795114055181,-4.92329846173471,89.1148275862069,89.0654545454545,91.9090909090909,0.00147087991539379,0.238284390744127,15.0231996792302,14.9626212121212,15.2648275862069,"M",25
"S009","B11M111.1","W",6,"30",54,1,0.0060200363820949,-5.11290087295975,89.772962962963,89.7172727272727,92.7272727272727,0.000212965156936883,0.0486819795190829,15.6813350559862,15.6144393939394,15.922962962963,"M",25
"S009","B12M112.1","V",6,"6",251,1,0.00659472827455995,-5.02226306725277,86.3422709163347,86.7386363636364,85.6363636363636,0.000787657049401933,0.139319785226072,12.2506430093579,12.635803030303,12.4922709163347,"M",25
"S009","B1M106.1","W",1,"25",33,1,0.00585846797588248,-5.14001458104843,87.0375757575758,87.0214285714286,89.2857142857143,5.13967507244596e-05,0.0215682714304073,12.945947850599,12.9185952380952,13.1875757575758,"M",25
"S009","B2M103.1","V",1,"1",199,1,0.00698697288928446,-4.96568349710274,86.1090954773869,85.9748717948718,84.9230769230769,0.00117990166412643,0.195899355376103,12.0174675704102,11.8720384615385,12.2590954773869,"M",25
"S009","B3M107.1","W",2,"26",44,1,0.00596857241427958,-5.12132996223748,86.2725,86.3625,90.375,0.000161501189121561,0.0402528902413559,12.1808720930233,12.2596666666667,12.4225,"M",25
"S009","B4M109.1","V",2,"2",248,1,0.00791210932840243,-4.84262290197498,84.4824596774194,84.4544,85.54,0.00210503810324441,0.318959950503858,10.3908317704426,10.3515666666667,10.6324596774194,"M",25
"S009","B5M101.1","V",3,"3",155,1,0.0074433229632623,-4.90309546665669,83.412064516129,83.3932258064516,83.9354838709677,0.00163625173810428,0.258487385822145,9.3204366091523,9.29039247311827,9.56206451612904,"M",25
"S009","B6M108.1","V",4,"4",171,1,0.00756137278835543,-4.88634266206883,87.3687134502924,87.3820588235294,90.1764705882353,0.00175430156319741,0.275240190410003,13.2770855433157,13.2792254901961,13.5187134502924,"M",25
"S009","B7M114.2","W",3,"27",63,0,0.00614450243420469,-5.0928339442267,87.8253968253968,87.6776923076923,93.6153846153846,0.000337431209046668,0.0687489082521413,13.7337689184201,13.574858974359,13.9753968253968,"M",25
"S009","B8M110.1","W",4,"28",62,1,0.00603646515583955,-5.11112340051691,84.2277419354839,84.205,86,0.000229393930681525,0.0504594519619319,10.1361140285071,10.1021666666667,10.3777419354839,"M",25
"S009","B9M115.2","W",5,"29",100,1,0.00595135739376147,-5.12533316220612,82.6541,82.7510526315789,90.4736842105263,0.000144286168603449,0.0362496902727143,8.56247209302326,8.64821929824561,8.80410000000001,"M",25
"S009","C10M115.1","W",12,"36",41,1,0.00621284799712996,-5.08120163411348,88.3890243902439,88.5077777777778,92.2222222222222,0.00040577677197194,0.0803812183653578,14.2973964832672,14.4049444444444,14.5390243902439,"M",25
"S009","C11M113.1","V",11,"11",250,1,0.0071215574529411,-4.94585961518921,87.53652,87.4819565217391,89.1739130434783,0.00131448622778308,0.215723237289628,13.4448920930233,13.3791231884058,13.68652,"M",25
"S009","C12M116.1","V",12,"12",129,1,0.00663587035007647,-5.01604571907147,91.4542635658915,91.3792307692308,93.3076923076923,0.000828799124918447,0.145537133407372,17.3626356589147,17.2763974358974,17.6042635658915,"M",25
"S009","C1M104.2","W",7,"31",71,1,0.00590482106439189,-5.13236979587988,88.703661971831,88.6542857142857,89.7142857142857,9.7749839233865e-05,0.0292130565989623,14.6120340648542,14.5514523809524,14.853661971831,"M",25
"S009","C2M103.2","V",7,"7",195,1,0.00632214907328975,-5.06454828271495,90.2051282051282,89.8927027027027,88.7837837837838,0.000515077848131725,0.0970345697638875,16.1135002981515,15.7898693693694,16.3551282051282,"M",25
"S009","C3M105.1","W",8,"32",69,1,0.00597244767804168,-5.12070179248722,91.794347826087,91.7457142857143,91.3571428571429,0.000165376452883657,0.0408810599916167,17.7027199191102,17.6428809523809,17.944347826087,"M",25
"S009","C4M101.2","V",8,"8",134,1,0.00641764518437091,-5.05143563963374,88.6411940298508,88.6611111111111,86.8148148148148,0.000610573959212885,0.110147212845096,14.549566122874,14.5582777777778,14.7911940298508,"M",25
"S009","C5M109.2","W",9,"33",77,1,0.0062100678160792,-5.08191691335521,90.4809090909091,90.4273333333333,91.8,0.000402996590921184,0.0796659391236316,16.3892811839324,16.3245,16.6309090909091,"M",25
"S009","C6M114.1","W",10,"34",58,1,0.00618361451859845,-5.0861419060341,92.8918965517241,92.8472727272727,92.5454545454545,0.000376543293440429,0.0754409464447354,18.8002686447474,18.7444393939394,19.0418965517242,"M",25
"S009","C7M107.2","W",11,"35",45,0,0.00589601488992875,-5.13388716297398,92.3902222222222,92.6088888888889,87.2222222222222,8.89436647707256e-05,0.0276956895048599,18.2985943152455,18.5060555555555,18.5402222222222,"M",25
"S009","C8M117.1","V",9,"9",438,0,0.00666010603511009,-5.01374839578168,88.5820091324201,88.6286206896552,89.4137931034483,0.000853034809952073,0.147834456697161,14.4903812254434,14.5257873563218,14.7320091324201,"M",25
"S009","C9M102.2","V",10,"10",154,1,0.00640270625620575,-5.05350499489753,88.6144805194805,88.6096774193548,88.4516129032258,0.00059563503104773,0.108077857581306,14.5228526125038,14.5068440860215,14.7644805194805,"M",25
"S010","A10M117.2","A",10,"34",62,0,0.00643531778118282,-5.04597194339578,87.5672580645161,87.7241666666667,82.4166666666667,0.00232576722136216,0.45230920463453,2.26559693494802,2.72583333333333,-0.266075268817204,"F",26
"S010","A11M116.2","A",11,"35",31,1,NA,NA,88.6874193548387,88.7157142857143,79.2857142857143,NA,NA,3.38575822527061,3.71738095238095,0.854086021505381,"F",26
"S010","A1M101.3","A",1,"25",20,1,0.00565388046681144,-5.17549422794696,80.149,78.61,85.3333333333333,0.00154432990699078,0.322786920083352,-5.1526611295681,-6.38833333333334,-7.68433333333333,"F",26
"S010","A2M106.4","A",2,"26",26,1,0.00561317047833491,-5.18266423934757,86.4738461538462,86.3266666666667,83.6666666666667,0.00150361991851425,0.315616908682734,1.17218502427805,1.32833333333333,-1.35948717948718,"F",26
"S010","A3M104.4","A",3,"27",42,1,0.00609258539161547,-5.10243851783195,87.1038095238095,87.02375,82.5,0.0019830348317948,0.395842630198358,1.80214839424143,2.02541666666667,-0.729523809523798,"F",26
"S010","A4M105.4","A",4,"28",47,1,0.00583105209472907,-5.14471663782885,84.0108510638298,84.1422222222222,83.7777777777778,0.0017215015349084,0.353564510201455,-1.29081006573831,-0.856111111111105,-3.82248226950354,"F",26
"S010","A5M108.4","A",5,"29",55,1,0.00560206176763246,-5.18467142904954,85.584,85.4541666666667,81.9166666666667,0.0014925112078118,0.313609718980769,0.2823388704319,0.455833333333331,-2.24933333333333,"F",26
"S010","A6M107.3","A",6,"30",23,1,0.00581250042629588,-5.14784017343336,87.5326086956522,87.716,83.2,0.00170294986647521,0.35044097459695,2.23094756608407,2.71766666666666,-0.300724637681157,"F",26
"S010","A7M111.4","A",7,"31",13,1,0.005785092457693,-5.15247797280934,89.3207692307692,89.305,84,0.00167554189787233,0.345803175220968,4.01910810120113,4.30666666666667,1.4874358974359,"F",26
"S010","A8M112.3","A",8,"32",44,1,0.00605230400121534,-5.10833601573217,85.1275,85.1125,81.375,0.00194275344139468,0.389945132298142,-0.174161129568105,0.114166666666662,-2.70583333333333,"F",26
"S010","A9M113.3","A",9,"33",49,1,0.00638505802280553,-5.05379558182366,84.8916326530612,84.8581818181818,82.4545454545455,0.00227550746298487,0.444485566206644,-0.410028476506881,-0.140151515151516,-2.94170068027211,"F",26
"S010","B10M102.1","V",5,"17",181,1,0.00646729057739894,-5.04198027188165,83.5927071823204,83.6041666666667,86.6111111111111,0.00235774001757828,0.456300876148657,-1.70895394724766,-1.39416666666666,-4.24062615101289,"F",26
"S010","B11M111.1","W",6,"6",95,0,0.00604721644699669,-5.10867404148889,83.6874736842105,83.6647368421053,89.0526315789474,0.00193766588717603,0.389607106541418,-1.61418744535757,-1.33359649122808,-4.1458596491228,"F",26
"S010","B12M112.1","V",6,"18",195,0,0.00583334098391935,-5.14752700084581,84.3838461538462,84.3646153846154,87.7948717948718,0.00172379042409869,0.350754147184493,-0.917814975721953,-0.633717948717944,-3.44948717948718,"F",26
"S010","B1M106.1","W",1,"1",72,1,0.00564215628087371,-5.18251810922398,85.4268055555556,85.4233333333333,88.7333333333333,0.00153260572105305,0.315763038806331,0.125144425987457,0.424999999999997,-2.40652777777777,"F",26
"S010","B2M103.1","V",1,"13",117,1,0.00591836286400601,-5.13088247905061,86.712735042735,86.7178260869565,84.9130434782609,0.00180881230418535,0.367398668979695,1.41107391316694,1.71949275362319,-1.12059829059828,"F",26
"S010","B3M107.1","W",2,"2",60,1,0.00656628656695519,-5.02626246294847,87.4625,87.45,92.0833333333333,0.00245673600713453,0.472018685081842,2.1608388704319,2.45166666666667,-0.370833333333323,"F",26
"S010","B4M109.1","V",2,"14",127,1,0.0054116764224676,-5.21992608794168,84.9771653543307,85.01,85.6538461538462,0.00130212586264694,0.27835506008863,-0.324495775237395,0.0116666666666703,-2.85616797900262,"F",26
"S010","B5M101.1","V",3,"15",89,1,0.00542608327388708,-5.21816874626316,85.5603370786517,85.4570588235294,84.5882352941177,0.00131653271406642,0.280112401767152,0.258675949083582,0.458725490196073,-2.27299625468164,"F",26
"S010","B6M108.1","V",4,"16",107,1,0.00555947080623917,-5.19314289736668,86.0515887850467,86.0018181818182,91,0.00144992024641851,0.305138250663623,0.749927655478629,1.00348484848485,-1.7817445482866,"F",26
"S010","B7M114.2","W",3,"3",43,1,0.00606569610254096,-5.10523238816677,85.8293023255814,85.7175,88.125,0.0019561455427203,0.393048759863536,0.527641196013292,0.719166666666666,-2.00403100775193,"F",26
"S010","B8M110.1","W",4,"4",44,0,0.00620030054818587,-5.08320907406321,86.2102272727273,86.37,88.4,0.00209074998836521,0.415072073967098,0.908566143159163,1.37166666666667,-1.62310606060606,"F",26
"S010","B9M115.2","W",5,"5",44,1,0.00607110944068868,-5.10441850771611,83.415,83.34625,90.125,0.00196155888086802,0.393862640314196,-1.8866611295681,-1.65208333333334,-4.41833333333332,"F",26
"S010","C10M115.1","W",12,"36",73,1,0.00613152436293847,-5.09549128874169,86.2778082191781,86.2773333333333,86.7333333333333,0.00202197380311781,0.402789859288616,0.976147089609981,1.279,-1.55552511415524,"F",26
"S010","C11M113.1","V",11,"23",184,0,0.00617991303164701,-5.08989809656868,82.4959239130435,82.4786486486486,86.2702702702703,0.00207036247182635,0.40838305146163,-2.80573721652462,-2.51968468468469,-5.33740942028984,"F",26
"S010","C12M116.1","V",12,"24",145,0,0.00566494990128913,-5.17546852374366,81.8488965517241,81.8834482758621,82.1724137931034,0.00155539934146847,0.322812624286652,-3.45276457784396,-3.11488505747127,-5.98443678160919,"F",26
"S010","C1M104.2","W",7,"7",31,1,0.00642148739106705,-5.04818840330117,85.3283870967742,85.4666666666667,87.8333333333333,0.00231193683124638,0.450092744729139,0.0267259672060902,0.468333333333334,-2.50494623655914,"F",26
"S010","C2M103.2","V",7,"19",72,1,0.00649347343797951,-5.03854059671213,86.5427777777778,86.5735714285714,82,0.00238392287815885,0.459740551318181,1.24111664820967,1.57523809523809,-1.29055555555556,"F",26
"S010","C3M105.1","W",8,"8",28,1,0.00606235298435228,-5.10567450568342,85.1717857142857,85.026,89,0.00195280242453162,0.392606642346883,-0.129875415282385,0.0276666666666614,-2.66154761904761,"F",26
"S010","C4M101.2","V",8,"20",118,1,0.00646347084277011,-5.04560989917781,85.0609322033898,85.0104,83.24,0.00235392028294945,0.452671248852496,-0.240728926178278,0.0120666666666693,-2.7724011299435,"F",26
"S010","C5M109.2","W",9,"9",32,1,0.00658053915342163,-5.02484008184575,89.5084375,89.0571428571429,89.7142857142857,0.00247098859360097,0.473441066184561,4.2067763704319,4.05880952380953,1.67510416666667,"F",26
"S010","C6M114.1","W",10,"10",28,1,0.00694310312716254,-4.97002700703234,89.6635714285714,89.735,86.8333333333333,0.00283355256734188,0.528254140997966,4.36191029900333,4.73666666666666,1.8302380952381,"F",26
"S010","C7M107.2","W",11,"11",44,1,0.00666669602889316,-5.01087928720079,86.9940909090909,86.87875,88.625,0.0025571454690725,0.487401860829517,1.69242977952281,1.88041666666666,-0.839242424242414,"F",26
"S010","C8M117.1","V",9,"21",128,0,0.00566436435722457,-5.1780375686816,85.3884375,85.3736,84.32,0.00155481379740391,0.320243579348703,0.0867763704318918,0.375266666666661,-2.44489583333333,"F",26
"S010","C9M102.2","V",10,"22",147,1,0.00742347644863225,-4.90337607373696,82.0204761904762,82.0313333333333,87.3666666666667,0.00331392588881159,0.594905074293351,-3.28118493909191,-2.967,-5.81285714285714,"F",26
"S011","A10M117.2","A",10,"10",231,0,0.00593640352687165,-5.12686889084295,67.9655844155844,67.9513043478261,67.695652173913,0.000902510088171771,0.166089978745545,3.40505461425991,3.43808400884303,3.05033017829628,"F",42
"S011","A11M116.2","A",11,"11",256,1,0.00577781503442595,-5.15379348514772,65.506015625,65.448431372549,65.5882352941177,0.000743921595726071,0.139165384440774,0.945485823675497,0.935211033565977,0.590761387711865,"F",42
"S011","A12M116.3","A",12,"12",251,0,0.00595640685502895,-5.12334899015175,68.3084860557769,68.2986274509804,66.5686274509804,0.000922513416329075,0.169609879436752,3.74795625445239,3.78540711199734,3.39323181848876,"F",42
"S011","A1M101.3","A",1,"1",48,1,0.00553769718969631,-5.19619549876307,65.0577083333333,65.038,67.7,0.000503803750996437,0.0967633708254256,0.497178532008832,0.52477966101695,0.142454096045199,"F",42
"S011","A2M106.4","A",2,"2",119,1,0.00586898808847177,-5.13870180347038,69.0626050420168,69.0434782608696,70.8260869565217,0.000835094649771896,0.154257066118122,4.50207524069231,4.53025792188652,4.14735080472867,"F",42
"S011","A3M104.4","A",3,"3",200,1,0.00615344663470489,-5.09090584194436,69.95165,69.9851219512195,71.5609756097561,0.00111955319600502,0.202053027644136,5.39112019867549,5.47190161223646,5.03639576271186,"F",42
"S011","A4M105.4","A",4,"4",149,1,0.00606622811870081,-5.10507883031799,70.3267785234899,70.1141379310345,69.3103448275862,0.00103233468000093,0.187880039270508,5.76624872216543,5.60091759205143,5.4115242862018,"F",42
"S011","A5M108.4","A",5,"5",188,0,0.00589729081782105,-5.1333376697959,68.6316489361702,68.635,69.2368421052632,0.000863397379121175,0.159621199792599,4.0711191348457,4.12177966101696,3.71639469888207,"F",42
"S011","A6M107.3","A",6,"6",167,0,0.00613317265501903,-5.09409633783491,70.368502994012,70.4884848484848,71.8484848484848,0.00109927921631916,0.198862531753591,5.80797319268747,5.9752645095018,5.45324875672384,"F",42
"S011","A7M111.4","A",7,"7",167,1,0.00617864958941157,-5.08668778486179,69.2891017964072,69.2888235294118,70.2647058823529,0.00114475615071169,0.20627108472671,4.72857199508267,4.77560319042871,4.37384755911904,"F",42
"S011","A8M112.3","A",8,"8",123,0,0.00636995186834785,-5.05619565472402,65.7313008130081,65.70875,67.125,0.00133605842964797,0.236763214864482,1.17077101168363,1.19552966101695,0.816046575719994,"F",42
"S011","A9M113.3","A",9,"9",205,1,0.00602230235954665,-5.11230695671105,66.6792195121951,66.7112195121951,69.5365853658537,0.000988408920846772,0.180651912877445,2.11868971087061,2.19799917321208,1.76396527490698,"F",42
"S011","B10M102.1","V",5,"29",199,1,0.00588720876552297,-5.13497661654146,77.8211557788945,67.2570833333333,65.8333333333333,0.000853315326823091,0.15798225304704,13.26062597757,2.74386299435029,12.9059015416063,"F",42
"S011","B11M111.1","W",6,"18",87,0,0.00594394905515958,-5.12614221062229,61.4367816091954,61.4105882352941,61.2941176470588,0.000910055616459701,0.166816658966211,-3.12374819212911,-3.10263210368893,-3.47847262809274,"F",42
"S011","B12M112.1","V",6,"30",196,1,0.00562578482794011,-5.180562133417,84.3366326530612,67.8275,60.0625,0.000591891389240231,0.112396736171495,19.7761028517367,3.31427966101695,19.4213784157731,"F",42
"S011","B1M106.1","W",1,"13",207,1,0.00585884618839266,-5.13983080513645,65.9855072463768,66.0417073170732,67.3170731707317,0.000824952749692789,0.15312806445205,1.42497744505231,1.52848697809013,1.07025300908867,"F",42
"S011","B2M103.1","V",1,"25",204,1,0.00581842080387847,-5.14686774182385,63.2446078431373,63.2180487804878,60.8536585365854,0.000784527365178598,0.146091127764648,-1.31592195818725,-1.29517155849524,-1.67064639415089,"F",42
"S011","B3M107.1","W",2,"14",242,1,0.00560733489811783,-5.18396482708495,65.0719421487603,65.020652173913,64.1304347826087,0.000573441459417959,0.108994042503546,0.511412347435822,0.507431834930003,0.15668791147219,"F",42
"S011","B4M109.1","V",2,"26",192,1,0.00579354196020673,-5.15115153333984,57.7340625,57.6705263157895,61.3421052631579,0.000759648521506852,0.141807336248654,-6.82646730132451,-6.84269402319357,-7.18119173728814,"F",42
"S011","B5M101.1","V",3,"27",128,1,0.00542981717547288,-5.21604159420344,62.72390625,62.6284615384615,60.3076923076923,0.000395923736773006,0.0769172753850587,-1.83662355132451,-1.88475880052151,-2.19134798728814,"F",42
"S011","B6M108.1","V",4,"28",255,1,0.00589336851655557,-5.13435244427158,59.7119607843137,59.7309803921569,60.5294117647059,0.000859475077855697,0.158606425316923,-4.84856901701078,-4.78223994682618,-5.20329345297441,"F",42
"S011","B7M114.2","W",3,"15",201,0,0.00579606334759536,-5.15075784119117,62.936368159204,63.0053658536585,66.5609756097561,0.000762169908895487,0.142201028397327,-1.62416164212053,-1.50785448532451,-1.97888607808416,"F",42
"S011","B8M110.1","W",4,"16",211,0,0.00582882377556368,-5.1451118627417,66.6625592417062,66.6097619047619,65.7380952380952,0.000794930336863806,0.147847006846795,2.10202944038166,2.09654156577886,1.74730500441802,"F",42
